Timestamp,Topic,Message
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Attenuation Factor,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Attenuation Factor"",
  ""acqDateTime"": ""2023-02-06T20:40:26.351+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 1.0,
  ""valueAsString"": ""1"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4350556Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Risk Factor Ns,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Risk Factor Ns"",
  ""acqDateTime"": ""2023-02-06T20:40:26.356+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 100000.0,
  ""valueAsString"": ""100000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4360651Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Risk Factor QMax,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Risk Factor QMax"",
  ""acqDateTime"": ""2023-02-06T20:40:26.361+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 1.0,
  ""valueAsString"": ""1"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4360651Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Ns Th1,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Ns Th1"",
  ""acqDateTime"": ""2023-02-06T20:40:26.367+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 10.0,
  ""valueAsString"": ""10"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4370666Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Ns Th2,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Ns Th2"",
  ""acqDateTime"": ""2023-02-06T20:40:26.373+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 10000.0,
  ""valueAsString"": ""10000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4370666Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Alarm Message,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Algorithm Parameters/Alarm Message"",
  ""acqDateTime"": ""2023-02-06T20:40:26.379+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""Default PD Alarm test"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4380669Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/QMax95,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/QMax95"",
  ""acqDateTime"": ""2025-02-12T12:51:49.52+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4390644Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/N,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/N"",
  ""acqDateTime"": ""2025-02-12T12:51:49.52+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 15000.0,
  ""valueAsString"": ""15000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4390644Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/Nw,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/Nw"",
  ""acqDateTime"": ""2025-02-12T12:51:49.52+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4400639Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/N\s,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/N\\s"",
  ""acqDateTime"": ""2025-02-12T12:51:49.52+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4400639Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/Sync Amplitude,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/Sync Amplitude"",
  ""acqDateTime"": ""2025-02-12T12:51:49.52+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 2.5165901184082031,
  ""valueAsString"": ""2.5165901184082"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4410814Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/Sync Frequency,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Statistical Parameters/Sync Frequency"",
  ""acqDateTime"": ""2025-02-12T12:51:49.52+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 50.006698608398437,
  ""valueAsString"": ""50.0066986083984"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4420642Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Coords,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 1/Coords"",
  ""acqDateTime"": ""2024-03-13T12:06:48.656+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""TISCADA.DomainDataSource.DataStructures.ClusterFilterAPI"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4420642Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 2/Coords,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 2/Coords"",
  ""acqDateTime"": ""2024-03-13T12:06:48.774+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""TISCADA.DomainDataSource.DataStructures.ClusterFilterAPI"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4430623Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 3/Coords,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 0/Area 3/Coords"",
  ""acqDateTime"": ""2024-03-13T12:06:48.845+07:00"",
  ""dataType"": 1,
  ""valueAsNumeric"": ""NaN"",
  ""valueAsString"": ""TISCADA.DomainDataSource.DataStructures.ClusterFilterAPI"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4440641Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/QMax95,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/QMax95"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 4.643978588283062,
  ""valueAsString"": ""4.64397858828306"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4440641Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/N,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/N"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 15000.0,
  ""valueAsString"": ""15000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.445064Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/Nw,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/Nw"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 9.972186546405263,
  ""valueAsString"": ""9.97218654640526"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4460645Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/N\s,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/N\\s"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 498.67612709281366,
  ""valueAsString"": ""498.676127092814"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4460645Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/Sync Amplitude,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/Sync Amplitude"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 2.5165901184082031,
  ""valueAsString"": ""2.5165901184082"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4470626Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/Sync Frequency,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Entire/Statistical Parameters/Sync Frequency"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 50.006698608398437,
  ""valueAsString"": ""50.0066986083984"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4480485Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/QMax95,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/QMax95"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4480485Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/N,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/N"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 15000.0,
  ""valueAsString"": ""15000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.449048Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/Nw,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/Nw"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.449048Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/N\s,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/N\\s"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 0.0,
  ""valueAsString"": ""0"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4500471Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/Sync Amplitude,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/Sync Amplitude"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 2.5165901184082031,
  ""valueAsString"": ""2.5165901184082"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4510478Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/Sync Frequency,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area Complementary/Statistical Parameters/Sync Frequency"",
  ""acqDateTime"": ""2025-02-12T12:52:50.51+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 50.006698608398437,
  ""valueAsString"": ""50.0066986083984"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4510478Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/QMax Th1,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/QMax Th1"",
  ""acqDateTime"": ""2024-03-13T12:08:46.198+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 3.0,
  ""valueAsString"": ""3"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.452048Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/QMax Th2,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/QMax Th2"",
  ""acqDateTime"": ""2024-03-13T12:08:46.204+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 4.0,
  ""valueAsString"": ""4"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4530497Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Acquisition Number,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Acquisition Number"",
  ""acqDateTime"": ""2024-03-13T12:08:46.209+07:00"",
  ""dataType"": 4,
  ""valueAsNumeric"": 6.0,
  ""valueAsString"": ""6"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4530497Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Attenuation Factor,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Attenuation Factor"",
  ""acqDateTime"": ""2024-03-13T12:08:46.219+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 1.0,
  ""valueAsString"": ""1"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.454048Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Risk Factor Ns,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Risk Factor Ns"",
  ""acqDateTime"": ""2024-03-13T12:08:46.224+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 100000.0,
  ""valueAsString"": ""100000"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4550481Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Risk Factor QMax,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Risk Factor QMax"",
  ""acqDateTime"": ""2024-03-13T12:08:46.229+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 1.0,
  ""valueAsString"": ""1"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4560488Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
2025-02-12 21:46:02,tiscada/data/acquisition/PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Ns Th1,"{
  ""nodePath"": ""PTTGC6/SS_02/GEN_3/PDSCOPE 3/Channel1/Ch1/Subsession 1/Area 1/Algorithm Parameters/Ns Th1"",
  ""acqDateTime"": ""2024-03-13T12:08:46.233+07:00"",
  ""dataType"": 3,
  ""valueAsNumeric"": 10.0,
  ""valueAsString"": ""10"",
  ""qtyName"": null,
  ""messageTimeStamp"": ""2025-02-12T14:46:02.4570546Z"",
  ""qualityCode"": {
    ""Validity"": ""Good"",
    ""DetailQuality"": null,
    ""Source"": ""Process"",
    ""test"": null,
    ""operatorBlocked"": null,
    ""disconnected"": null
  }
}"
